id,name_en,text_en,name_ja,ruby,text_ja,type,frame_type,atk,def,level,race,attribute,scale,linkval,linkmarkers
19665973,Battle Fader,"When an opponent's monster declares a direct attack: You can Special Summon this card from your hand, then end the Battle Phase. If Summoned this way, banish it when it leaves the field.",バトルフェーダー,バトルフェーダー,①：相手モンスターの直接攻撃宣言時に発動できる。このカードを手札から特殊召喚する。その後、バトルフェイズを終了する。この効果で特殊召喚したこのカードは、フィールドから離れた場合に除外される。,効果モンスター,効果モンスター,0.0,0.0,1,悪魔族,闇,,,
93850652,"Beat, Bladesman Fur Hire","During your Main Phase: You can Special Summon 1 monster ""Fur Hire"" from your hand, except ""Beat, Bladesman Fur Hire"". If a monster ""Fur Hire"" is Special Summoned to your field while you control this monster (except during the Damage Step): You can add 1 monster ""Fur Hire"" from your Deck to your hand, except ""Beat, Bladesman Fur Hire"". You can only use each effect of ""Beat, Bladesman Fur Hire"" once per turn.",空牙団の剣士 ビート,くうがだんのけんし ビート,このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。①：自分メインフェイズに発動できる。手札から「空牙団の剣士 ビート」以外の「空牙団」モンスター１体を特殊召喚する。②：このカードが既にモンスターゾーンに存在する状態で、自分フィールドにこのカード以外の「空牙団」モンスターが特殊召喚された場合に発動できる。デッキから「空牙団の剣士 ビート」以外の「空牙団」モンスター１体を手札に加える。,効果モンスター,効果モンスター,1200.0,500.0,3,戦士族,地,,,
80773359,Assault Blackwing - Onimaru the Divine Thunder,"1 Tuner + 1 or more non-Tuner monsters
If this card is Synchro Summoned using a ""Blackwing"" monster as Material, it is treated as a Tuner while face-up on the field. Cannot be destroyed by card effects. You can target 1 ""Blackwing"" monster in your Graveyard; this card's Level becomes the same as that monster's. You can only use this effect of ""Assault Blackwing - Onimaru the Divine Thunder"" once per Duel. If this card that was Synchro Summoned using only Synchro Monsters attacks, this card gains 3000 ATK during the Damage Step only.",Ａ ＢＦ－神立のオニマル,アサルト ブラックフェザー－がんだちのオニマル,"チューナー＋チューナー以外のモンスター１体以上
「Ａ ＢＦ－神立のオニマル」の③の効果はデュエル中に１度しか使用できない。①：「ＢＦ」モンスターを素材としてＳ召喚したこのカードはチューナーとして扱う。②：このカードは効果では破壊されない。③：自分の墓地の「ＢＦ」モンスター１体を対象として発動できる。このカードのレベルはそのモンスターと同じになる。④：Ｓモンスターのみを素材としてＳ召喚したこのカードが攻撃する場合、ダメージステップの間このカードの攻撃力は３０００アップする。",シンクロモンスター,シンクロモンスター,3000.0,2000.0,12,鳥獣族,闇,,,
66380357,Appliancer Test,"Target 1 ""Appliancer"" Link Monster you control; Special Summon as many Link-1 ""Appliancer"" monsters from your GY as possible to your zones that monster points to, but banish them during the End Phase. You can only activate 1 ""Appliancer Test"" per turn.",機塊テスト,きかいテスト,このカード名のカードは１ターンに１枚しか発動できない。①：自分フィールドの「機塊」リンクモンスター１体を対象として発動できる。そのモンスターのリンク先となる自分フィールドに、自分の墓地からリンク１の「機塊」リンクモンスターを可能な限り特殊召喚する。この効果で特殊召喚したモンスターはエンドフェイズに除外される。,魔法,魔法,,,,通常,,,,
98287529,"Amorphactor Pain, the Imagination Dracoverlord","You can Ritual Summon this card with ""Amorphous Persona"". If this card is Ritual Summoned: Your opponent skips their next Main Phase 1. Negate the effects of face-up Fusion, Synchro, and Xyz Monsters while they are on the field. If this card is sent from the field to the Graveyard: You can add 1 ""Dracoverlord"" monster from your Deck to your hand, except ""Amorphactor Pain, the Imagination Dracoverlord"".",虚竜魔王アモルファクターＰ,きょりゅうまおうアモルファクターサイコ,「アモルファスＰ」により降臨。①：このカードが儀式召喚に成功した場合、次の相手ターンのメインフェイズ１をスキップする。②：このカードがモンスターゾーンに存在する限り、フィールドの表側表示の融合・Ｓ・Ｘモンスターの効果は無効化される。③：このカードがフィールドから墓地へ送られた場合に発動できる。デッキから「虚竜魔王アモルファクターＰ」以外の「竜魔王」モンスター１体を手札に加える。,儀式効果モンスター,儀式モンスター,2950.0,2500.0,8,ドラゴン族,地,,,
91284003,Argostars - Swift Capane,"While this card is face-up in the Spell & Trap Zone, Warrior monsters you control cannot be destroyed by battle. Once per turn, if a Continuous Trap is in a Monster Zone: You can Special Summon this card as an Effect Monster (Warrior/LIGHT/Level 4/ATK 1800/DEF 1800) with the following effect (this card is also still a Trap), then if you have a banished ""Argostars"" monster, you gain 500 LP.
● Once per turn (Quick Effect): You can place this card face-up in your Spell & Trap Zone.",ＡＲＧ☆Ｓ－飛燕のカパネ,アルゴスターズ－ひえんのカパネ,①：このカードが魔法＆罠ゾーンに存在する限り、自分の戦士族モンスターは戦闘では破壊されない。②：１ターンに１度、モンスターゾーンに永続罠カードが存在する場合に発動できる。このカードは以下の効果を持つ効果モンスター（戦士族・光・星４・攻／守１８００）となり、モンスターゾーンに特殊召喚する（罠カードとしても扱う）。自分の「ＡＲＧ☆Ｓ」モンスターが除外されている場合、さらに自分は５００ＬＰ回復する。●自分・相手ターンに１度、発動できる。このカードを自分の魔法＆罠ゾーンに表側表示で置く。,罠,罠,,,,永続,,,,
62892347,Arcana Force 0 - The Fool,"This card cannot be destroyed by battle. This card cannot be changed to Defense Position, except with a card effect. When this card is Summoned: Toss a coin and gain the appropriate effect. ● Heads: Negate your card effects that target this card, and destroy them. ● Tails: Negate your opponent's card effects that target this card, and destroy them.",アルカナフォース０－ＴＨＥ ＦＯＯＬ,アルカナフォースゼロ－ザ・フール,このカードは戦闘では破壊されず、表示形式を守備表示に変更できない。このカードが召喚・反転召喚・特殊召喚に成功した時、コイントスを１回行い、その裏表によって以下の効果を得る。●表：このカードを対象にする自分のカードの効果を無効にし破壊する。●裏：このカードを対象にする相手のカードの効果を無効にし破壊する。,効果モンスター,効果モンスター,0.0,0.0,1,天使族,光,,,
13923256,Ancient Warriors - Eccentric Lu Jing,"You can target 1 Continuous Spell/Trap you control; send it to the GY, and if you do, add 1 ""Ancient Warriors"" Spell/Trap with a different name from your GY to your hand. If your other ""Ancient Warriors"" monster's effect is activated (except during the Damage Step): You can target 1 Spell/Trap your opponent controls; destroy it. You can only use each effect of ""Ancient Warriors - Eccentric Lu Jing"" once per turn.",戦華の妙－魯敬,せんかのみょう－ろけい,このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。①：自分フィールドの永続魔法・永続罠カード１枚を対象として発動できる。そのカードを墓地へ送り、そのカードとはカード名が異なる「戦華」魔法・罠カード１枚を自分の墓地から選んで手札に加える。②：このカード以外の自分の「戦華」モンスターの効果が発動した場合、相手フィールドの魔法・罠カード１枚を対象として発動できる。そのカードを破壊する。,効果モンスター,効果モンスター,700.0,2000.0,4,獣戦士族,水,,,
96930127,Chain Dog,"Cannot be used as a Synchro Material, except for the Synchro Summon of a Beast-Type monster. If this card is in the Graveyard: You can Special Summon this card, and if you do, banish it when it leaves the field. You must control exactly 2 Beast-Type monsters to activate and to resolve this effect.",チェーンドッグ,チェーンドッグ,自分フィールド上に獣族モンスターが表側表示で２体存在する場合、このカードを墓地から特殊召喚する事ができる。この効果で特殊召喚したこのカードはフィールド上から離れた場合、ゲームから除外される。このカードをシンクロ素材とする場合、獣族モンスターのシンクロ召喚にしか使用できない。,効果モンスター,効果モンスター,1600.0,1100.0,4,獣族,地,,,
97697447,Abyss-strom,"Send 1 face-up ""Umi"" you control to the Graveyard; send all Spell and Trap Cards on the field to the Graveyard.",アビストローム,アビストローム,自分フィールド上に表側表示で存在する「海」を墓地へ送って発動できる。フィールド上の魔法・罠カードを全て墓地へ送る。,罠,罠,,,,通常,,,,
49565413,Chaos Beast,"1 LIGHT Tuner + 1+ non-Tuner DARK monsters
If any card(s) have been banished this turn, this card gains 1000 ATK. You can only use each of the following effects of ""Chaos Beast"" once per turn. You can target 1 of your banished LIGHT or DARK monsters; add it to your hand. During your Main Phase, except the turn this card was sent to the GY: You can banish 1 LIGHT and 1 DARK monster from your hand and/or GY, except this card; Special Summon this card from your GY.",カオス・ビースト－混沌の魔獣－,カオス・ビースト－こんとんのまじゅう－,"光属性チューナー＋チューナー以外の闇属性モンスター１体以上
このカード名の②③の効果はそれぞれ１ターンに１度しか使用できない。①：このターンにカードが除外されている場合、このカードの攻撃力は１０００アップする。②：除外されている自分の光・闇属性モンスター１体を対象として発動できる。そのモンスターを手札に加える。③：このカード以外の光・闇属性モンスターを１体ずつ、自分の手札・墓地から除外して発動できる。このカードを墓地から特殊召喚する。この効果はこのカードが墓地へ送られたターンには発動できない。",シンクロモンスター,シンクロモンスター,2000.0,1800.0,6,悪魔族,闇,,,
54912977,Ancient Lamp,"During your Main Phase: You can Special Summon ""La Jinn the Mystical Genie of the Lamp"" from your hand. This card must be face-up on the field to activate and to resolve this effect. Before damage calculation, if this card is being attacked by an opponent's monster, and was face-down at the start of the Damage Step: You can target 1 monster your opponent controls, except the attacking monster; the attacking monster attacks it instead, and you proceed to damage calculation.",マジック・ランプ,マジック・ランプ,①：自分メインフェイズに発動できる。このカードがフィールドに表側表示で存在する場合、手札から「ランプの魔精・ラ・ジーン」１体を特殊召喚する。②：裏側守備表示のこのカードが相手モンスターに攻撃されたダメージ計算前に、攻撃モンスター以外の相手モンスター１体を対象として発動できる。攻撃対象をその相手モンスターに移し替えてダメージ計算を行う。,効果モンスター,効果モンスター,900.0,1400.0,3,魔法使い族,風,,,
10286023,Adamancipator Crystal - Dragite,"If this card is Special Summoned by the effect of an ""Adamancipator"" card: You can draw 1 card. If this card is in your GY: You can target 1 WATER Synchro Monster you control or in your GY; return it to the Extra Deck, and if you do, place this card on top of the Deck. You can only use each effect of ""Adamancipator Crystal - Dragite"" once per turn.",魔救の奇石－ドラガイト,アダマシア・クリスタ－ドラガイト,このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。①：このカードが「アダマシア」カードの効果で特殊召喚に成功した場合に発動できる。自分はデッキから１枚ドローする。②：このカードが墓地に存在する場合、自分のフィールド・墓地の水属性Ｓモンスター１体を対象として発動できる。そのモンスターを持ち主のＥＸデッキに戻し、このカードをデッキの一番上に戻す。,効果モンスター,効果モンスター,0.0,2200.0,4,岩石族,水,,,
86758746,Amazoness Secret Arts,"Fusion Summon 1 ""Amazoness"" Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Material. During your Main Phase: You can banish this card from your GY; once, if you Fusion Summon an ""Amazoness"" Fusion Monster this turn, you can also send 1 ""Amazoness"" monster from your Extra Deck to the GY as material. You can only use 1 ""Amazoness Secret Arts"" effect per turn, and only once that turn.",アマゾネスの秘術,アマゾネスのひじゅつ,このカード名の①②の効果は１ターンに１度、いずれか１つしか使用できない。①：自分の手札・フィールドから、「アマゾネス」融合モンスターカードによって決められた融合素材モンスターを墓地へ送り、その融合モンスター１体をＥＸデッキから融合召喚する。②：自分メインフェイズに墓地のこのカードを除外して発動できる。このターン、自分が「アマゾネス」融合モンスターを融合召喚する場合に１度だけ、自分のＥＸデッキの「アマゾネス」モンスター１体を墓地へ送って融合素材とする事もできる。,魔法,魔法,,,,速攻,,,,
8058240,Binding Chain,''The mystic links of this chain can rob enemies of their power.'',封印の鎖,ふういんのくさり,相手をギリギリと締め上げて、封印を施す力を持つ。,通常モンスター,通常モンスター,1000.0,1100.0,3,天使族,光,,,
71422989,Absorb Fusion,"Add 1 ""Gem-Knight"" card from your Deck to your hand, then you can apply this effect.
● Fusion Summon 1 ""Gem-Knight"" Fusion Monster from your Extra Deck, by banishing Fusion Materials listed on it from your hand or your side of the field.
You can only activate 1 ""Absorb Fusion"" per turn. You cannot Special Summon monsters the turn you activate this card, except ""Gem-Knight"" monsters.",吸光融合,アブソープ・フュージョン,このカード名のカードは１ターンに１枚しか発動できず、このカードを発動するターン、自分は「ジェムナイト」モンスターしか特殊召喚できない。①：デッキから「ジェムナイト」カード１枚を手札に加える。その後、以下の効果を適用できる。●自分の手札・フィールドのモンスターを融合素材として除外し、「ジェムナイト」融合モンスター１体を融合召喚する。,魔法,魔法,,,,通常,,,,
84224627,Cat Shark,"2 Level 2 monsters
While this card has an Xyz Material attached that was originally WATER, it cannot be destroyed by battle. Once per turn, during either player's turn: You can detach 1 Xyz Material from this card, then target 1 Rank 4 or lower Xyz Monster you control; its ATK and DEF each become double its original ATK and DEF until the end of this turn.",キャット・シャーク,キャット・シャーク,"レベル２モンスター×２
①：このカードが水属性モンスターをＸ素材として持っている場合、このカードは戦闘では破壊されない。②：１ターンに１度、このカードのＸ素材を１つ取り除き、自分フィールドのランク４以下のＸモンスター１体を対象として発動できる。そのモンスターの攻撃力・守備力をターン終了時まで元々の数値の倍にする。この効果は相手ターンでも発動できる。",エクシーズモンスター,エクシーズモンスター,500.0,500.0,2,獣族,水,,,
62528292,Ancient Warriors Saga - East-by-South Winds,"You must send this card to the GY during your 2nd Standby Phase after activation. Once per turn, during your Main Phase: Toss a coin and if the result is heads, send this card to the GY. If this card is sent from the Spell & Trap Zone to the GY: You can activate this effect; this turn, your opponent cannot activate cards or effects in response to the activation of your ""Ancient Warriors"" cards and effects, also until the end of the turn, all ""Ancient Warriors"" Effect Monsters you currently control gain this effect.
● When this card declares an attack: You can destroy 1 card your opponent controls.",戦華史略－東南之風,せんかしりゃく－とうなんのかぜ,このカードは発動後、２回目の自分スタンバイフェイズに墓地へ送られる。①：１ターンに１度、自分メインフェイズに発動できる。コイントスを１回行う。表だった場合、このカードを墓地へ送る。②：このカードが魔法＆罠ゾーンから墓地へ送られた場合に発動できる。このターン自分の「戦華」カードの効果の発動に対して相手は効果を発動できず、自分フィールドの全ての「戦華」効果モンスターはターン終了時まで以下の効果を得る。●このカードの攻撃宣言時に発動できる。相手フィールドのカード１枚を選んで破壊する。,魔法,魔法,,,,永続,,,,
42256406,Card Blocker,"When this card is Summoned: Change it to Defense Position. When a face-up monster you control is targeted for an attack: You can change the target to this card. When this card is targeted for an attack: You can choose a number from 1 to 3, then send that many cards from the top of your Deck to the Graveyard; this card gains 500 DEF for each card sent, until the End Phase.",カードブロッカー,カードブロッカー,このカードは召喚・反転召喚・特殊召喚に成功した時、守備表示になる。自分フィールド上に表側表示で存在するモンスターが攻撃対象に選択された時、このカードに攻撃対象を変更する事ができる。このカードが攻撃対象になった時、自分のデッキのカードを上から３枚まで墓地へ送る事ができる。墓地へ送ったカード１枚につき、このカードの守備力はエンドフェイズ時まで５００ポイントアップする。,効果モンスター,効果モンスター,400.0,400.0,3,戦士族,地,,,
49140998,A Feather of the Phoenix,"Discard 1 card, then target 1 card in your GY; return that target to the top of your Deck.",鳳凰神の羽根,ほうおうしんのはね,手札を１枚捨て、自分の墓地のカード１枚を選択して発動できる。選択したカードをデッキの一番上に戻す。,魔法,魔法,,,,通常,,,,
47897376,Adamancipator Crystal - Leonite,"If this card is Special Summoned by the effect of an ""Adamancipator"" card: You can place 1 ""Adamancipator"" card from your hand or GY on top of the Deck. If this card is in your GY: You can target 1 FIRE Synchro Monster you control or in your GY; return it to the Extra Deck, and if you do, place this card on top of the Deck. You can only use each effect of ""Adamancipator Crystal - Leonite"" once per turn.",魔救の奇石－レオナイト,アダマシア・クリスタ－レオナイト,このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。①：このカードが「アダマシア」カードの効果で特殊召喚に成功した場合に発動できる。自分の手札・墓地から「アダマシア」カード１枚を選んでデッキの一番上に戻す。②：このカードが墓地に存在する場合、自分のフィールド・墓地の炎属性Ｓモンスター１体を対象として発動できる。そのモンスターを持ち主のＥＸデッキに戻し、このカードをデッキの一番上に戻す。,効果モンスター,効果モンスター,0.0,2200.0,4,岩石族,炎,,,
99788587,Blasting Fuse,Activate only when all zones of this card's column are occupied. Destroy all cards in this column.,爆導索,ばくどうさく,①：このカードと同じ縦列全てにカードが存在する場合、セットされたこのカードを発動できる。その縦列のカードを全て破壊する。,罠,罠,,,,通常,,,,
82184400,Abyss Keeper,"2 WATER monsters
Cannot be used as Link Material the turn it is Link Summoned. If this card is Link Summoned: You can Special Summon 1 Fish monster from your hand to your zone this card points to. You can target 1 other Fish monster you control and 1 card your opponent controls; banish those cards. You can only use each effect of ""Abyss Keeper"" once per turn.",アビス・オーパー,アビス・オーパー,"水属性モンスター２体
このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。このカードはリンク召喚されたターンにはリンク素材にできない。①：このカードがリンク召喚に成功した場合に発動できる。手札から魚族モンスター１体をこのカードのリンク先となる自分フィールドに特殊召喚する。②：このカード以外の自分フィールドの魚族モンスター１体と相手フィールドのカード１枚を対象として発動できる。そのカードを除外する。",リンクモンスター,リンクモンスター,1500.0,,,魚族,水,,2,"[左下, 右下]"
30114823,Code Generator,"If a Cyberse monster you control would be used as Link Material for a ""Code Talker"" monster, this card in your hand can also be used as material. If this card is sent from the hand or field to the GY as material for the Link Summon of a ""Code Talker"" monster: You can send 1 Cyberse monster with 1200 or less ATK from your Deck to the GY, or, if this card on the field was used as material, you can add that card to your hand instead. You can only use each effect of ""Code Generator"" once per turn.",コード・ジェネレーター,コード・ジェネレーター,このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。①：自分フィールドのサイバース族モンスターを「コード・トーカー」モンスターのＬ素材とする場合、手札のこのカードもＬ素材にできる。②：このカードが「コード・トーカー」モンスターのＬ素材として手札・フィールドから墓地へ送られた場合に発動できる。デッキから攻撃力１２００以下のサイバース族モンスター１体を墓地へ送る。フィールドのこのカードを素材とした場合には墓地へ送らず手札に加える事もできる。,効果モンスター,効果モンスター,1300.0,500.0,3,サイバース族,地,,,
50243722,Burst Rebirth,"Pay 2000 Life Points, then target 1 monster in your Graveyard; Special Summon that target in face-down Defense Position.",バースト・リバース,バースト・リバース,①：２０００ＬＰを払い、自分の墓地のモンスター１体を対象として発動できる。そのモンスターを裏側守備表示で特殊召喚する。,罠,罠,,,,通常,,,,
60534585,Battle Instinct,"Activate only when your opponent declares a direct attack and you control no monsters. Special Summon 1 Level 4 or lower Beast-Type monster from your hand, in face-up Attack Position.",闘争本能,とうそうほんのう,相手が直接攻撃を宣言した時、自分フィールド上にモンスターが存在しない場合に発動する事ができる。手札からレベル４以下の獣族モンスター１体を表側攻撃表示で特殊召喚する。,罠,罠,,,,通常,,,,
11819473,Arcana Reading,"Toss a coin and apply this effect. If ""Light Barrier"" is in your Field Zone, you can choose the effect instead.
● Heads: Add 1 card from your Deck to your hand that has a coin tossing effect, except ""Arcana Reading"".
● Tails: Your opponent adds 1 card from their Deck to their hand.
You can banish this card from your GY; immediately after this effect resolves, Normal Summon 1 ""Arcana Force"" monster.
You can only use each effect of ""Arcana Reading"" once per turn.",アルカナリーディング,アルカナリーディング,このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。①：コイントスを１回行い、その裏表によって以下の効果を適用する。自分のフィールドゾーンに「光の結界」が存在する場合、コイントスを行わず裏表のどちらかを選んで適用する。●表：デッキから「アルカナリーディング」以外のコイントスを行う効果を持つカード１枚を手札に加える。●裏：相手は自身のデッキからカード１枚を選んで手札に加える。②：墓地のこのカードを除外して発動できる。手札から「アルカナフォース」モンスター１体を召喚する。,魔法,魔法,,,,通常,,,,
4729591,Appliancer Kappa Scale,"1 ""Appliancer"" monster
Cannot be used as Link Material the turn it is Link Summoned. You can Tribute this co-linked card; Special Summon 1 ""Appliancer"" Link Monster from your GY, except ""Appliancer Kappa Scale"". You can Tribute this card that is not co-linked; Special Summon 1 Level 4 or lower ""Appliancer"" monster from your GY. You can only use each effect of ""Appliancer Kappa Scale"" once per turn.",計量機塊カッパスケール,けいりょうきかいカッパスケール,"「機塊」モンスター１体
このカード名の①②の効果はそれぞれ１ターンに１度しか使用できない。このカードはリンク召喚されたターンにはリンク素材にできない。①：相互リンク状態のこのカードをリリースして発動できる。自分の墓地から「計量機塊カッパスケール」以外の「機塊」リンクモンスター１体を選んで特殊召喚する。②：相互リンク状態ではないこのカードをリリースして発動できる。自分の墓地からレベル４以下の「機塊」モンスター１体を選んで特殊召喚する。",リンクモンスター,リンクモンスター,0.0,,,機械族,水,,1,[上]
66668900,Aquaactress Guppy,"Once per turn: You can Special Summon 1 ""Aquaactress"" monster from your hand.",アクアアクトレス・グッピー,アクアアクトレス・グッピー,①：１ターンに１度、自分メインフェイズに発動できる。手札から「アクアアクトレス」モンスター１体を特殊召喚する。,効果モンスター,効果モンスター,600.0,600.0,2,水族,水,,,
12804701,Aroma Healing,"Gain 1000 LP for each ""Aroma"" monster you control with a different name. You can banish this card from your GY, then target 1 ""Aroma"" monster in your GY; Special Summon it (but banish it when it leaves the field), then gain 500 LP. You can only use 1 ""Aroma Healing"" effect per turn, and only once that turn.",アロマヒーリング,アロマヒーリング,このカード名の①②の効果は１ターンに１度、いずれか１つしか使用できない。①：自分は自分フィールドの「アロマ」モンスターの種類×１０００ＬＰ回復する。②：墓地のこのカードを除外し、自分の墓地の「アロマ」モンスター１体を対象として発動できる。そのモンスターを特殊召喚する。その後、自分は５００ＬＰ回復する。この効果で特殊召喚したモンスターは、フィールドから離れた場合に除外される。,罠,罠,,,,通常,,,,
44954628,B.E.S. Tetran,"When this card is Normal Summoned, put 3 counters on it. This card cannot be destroyed by battle. If this card attacks or is attacked, remove 1 counter from this card at the end of the Damage Step. If you cannot, destroy it. Once per turn, you can remove 1 counter on this card to destroy 1 Spell or Trap Card on the field.",巨大戦艦 テトラン,きょだいせんかん テトラン,このカードの召喚時にカウンターを３つ置く。このカードは戦闘によっては破壊されない。戦闘を行った場合、ダメージステップ終了時にこのカードのカウンターを１つ取り除く。カウンターのない状態で戦闘を行った場合、ダメージステップ終了時にこのカードを破壊する。また、このカードのカウンターを１つ取り除く事で、フィールド上の魔法・罠カード１枚を破壊する。この効果は１ターンに１度しか使用できない。,効果モンスター,効果モンスター,1800.0,2300.0,6,機械族,風,,,
63689843,Attack and Receive,"You can only activate this card when you take damage to your Life Points. Inflict 700 points of damage to your opponent's Life Points. Also, inflict 300 points of damage to your opponent's Life Points for each ""Attack and Receive"" card in your Graveyard.",白兵戦,はくへいせん,自分が戦闘またはカードの効果によってダメージを受けた時に発動する事ができる。相手ライフに７００ポイントダメージを与える。自分の墓地に「白兵戦」が存在する場合、さらにその枚数分だけ相手ライフに３００ポイントダメージを与える。,罠,罠,,,,通常,,,,
56246017,Archfiend's Roar,"Pay 500 Life Points, then target 1 ""Archfiend"" monster in your Graveyard; Special Summon that target. It cannot be Tributed. Destroy it during the End Phase of this turn.",デーモンの雄叫び,デーモンのおたけび,５００ライフポイントを払い発動する。自分の墓地から「デーモン」という名のついたモンスターカード１枚を自分のフィールド上に特殊召喚する。このモンスターは、いかなる場合にも生け贄にする事はできず、このターンのエンドフェイズに破壊される。,罠,罠,,,,通常,,,,
54702678,"Barbaroid, the Ultimate Battle Machine","5 Machine-Type ""roid"" monsters
This card can make a second attack during each Battle Phase. This card cannot attack your opponent directly. After damage calculation, if this card attacked an opponent's monster: Negate the effects of that monster (including in the Graveyard). If this card destroys an opponent's monster by battle: Inflict 1000 damage to your opponent.",極戦機王ヴァルバロイド,きょくせんきおうヴァルバロイド,"「ロイド」と名のついた機械族モンスター×５
このカードは１度のバトルフェイズ中に２回攻撃する事ができる。このカードが攻撃した相手の効果モンスターの効果をダメージ計算後に無効化する。このカードが戦闘によって相手モンスターを破壊した場合、相手ライフに１０００ポイントダメージを与える。このカードは相手プレイヤーに直接攻撃をする事はできない。",融合モンスター,融合モンスター,4000.0,4000.0,12,機械族,地,,,
42023223,Alpha The Electromagnet Warrior,"If this card is Normal or Special Summoned: You can add 1 Level 8 ""Magna Warrior"" monster from your Deck to your hand. You can only use this effect of ""Alpha The Electromagnet Warrior"" once per turn. During your opponent's turn (Quick Effect): You can Tribute this card; Special Summon 1 Level 4 ""Magnet Warrior"" monster from your Deck.",電磁石の戦士α,エレクトロマグネット・ウォリアー・アルファ,「電磁石の戦士α」の①の効果は１ターンに１度しか使用できない。①：このカードが召喚・特殊召喚に成功した場合に発動できる。デッキからレベル８の「磁石の戦士」モンスター１体を手札に加える。②：相手ターンにこのカードをリリースして発動できる。デッキからレベル４の「マグネット・ウォリアー」モンスター１体を特殊召喚する。,効果モンスター,効果モンスター,1700.0,1100.0,3,岩石族,地,,,
64276752,Arc Rebellion Xyz Dragon,"3 Level 5 monsters
This Xyz Summoned card cannot be destroyed by card effects. You can detach 1 material from this card; this card gains ATK equal to the total original ATK of all other monsters on the field, then, if this card has a DARK Xyz Monster as material, negate the effects of all other face-up monsters on the field. After this effect resolves, you cannot declare attacks with other monsters for the rest of this turn. You can only use this effect of ""Arc Rebellion Xyz Dragon"" once per turn.",アーク・リベリオン・エクシーズ・ドラゴン,アーク・リベリオン・エクシーズ・ドラゴン,"レベル５モンスター×３
このカード名の②の効果は１ターンに１度しか使用できない。①：Ｘ召喚したこのカードは効果では破壊されない。②：このカードのＸ素材を１つ取り除いて発動できる。このカードの攻撃力は、このカード以外のフィールドのモンスターの元々の攻撃力の合計分アップする。このカードが闇属性ＸモンスターをＸ素材としている場合、さらにこのカード以外のフィールドの全ての表側表示モンスターの効果は無効化される。この効果の発動後、ターン終了時まで自分はこのカードでしか攻撃宣言できない。",エクシーズモンスター,エクシーズモンスター,3000.0,2500.0,5,ドラゴン族,闇,,,
75906310,Armed Dragon Catapult Cannon,"""VWXYZ-Dragon Catapult Cannon"" + ""Armed Dragon LV7""
Must first be Special Summoned (from your Extra Deck) during a Duel you Special Summoned both the above cards, by banishing the above cards from your field and/or GY. (You do not use ""Polymerization"".) Your opponent cannot activate cards or effects with the same name as any banished card. Once per turn, during your opponent's turn (Quick Effect): You can banish 1 card from your Deck or Extra Deck, face-up; banish all cards your opponent controls and in their GY.",アームド・ドラゴン・カタパルトキャノン,アームド・ドラゴン・カタパルトキャノン,"「ＶＷＸＹＺ－ドラゴン・カタパルトキャノン」＋「アームド・ドラゴン ＬＶ７」
自分が上記のカード全ての特殊召喚に成功しているデュエル中に、自分のフィールド・墓地の上記のカードを除外した場合のみ、ＥＸデッキから特殊召喚できる（「融合」は必要としない）。①：このカードがモンスターゾーンに存在する限り、相手は除外されている自分・相手のカードと同名カードの効果を発動できない。②：相手ターンに１度、デッキ・ＥＸデッキからカード１枚を除外して発動できる。相手のフィールド・墓地のカードを全て除外する。",融合モンスター,融合モンスター,3500.0,3000.0,10,機械族,光,,,
34838437,Accellight,"If you control no monsters: Special Summon 1 Level 4 or lower ""Photon"" or ""Galaxy"" monster from your Deck. You can only activate 1 ""Accellight"" per turn. You cannot Normal Summon/Set during the turn you activate this card.",アクセル・ライト,アクセル・ライト,このカード名のカードは１ターンに１枚しか発動できず、このカードを発動するターン、自分は通常召喚できない。①：自分フィールドにモンスターが存在しない場合に発動できる。デッキからレベル４以下の、「フォトン」モンスターまたは「ギャラクシー」モンスター１体を特殊召喚する。,魔法,魔法,,,,通常,,,,
55761792,Black Luster Ritual,"This card is used to Ritual Summon ""Black Luster Soldier"". You must also Tribute monsters from your hand or field whose total Levels equal 8 or more.",カオスの儀式,カオスのぎしき,「カオス・ソルジャー」の降臨に必要。①：自分の手札・フィールドから、レベルの合計が８以上になるようにモンスターをリリースし、手札から「カオス・ソルジャー」を儀式召喚する。,魔法,魔法,,,,儀式,,,,
56252810,Assault Revival,"Remove from play 1 ""Assault Mode Activate"" from your Graveyard. Destroy all monsters you control and Special Summon 1 ""/Assault Mode"" monster from your Graveyard, ignoring its Summoning conditions. Its effect(s) is negated, and it cannot be Tributed. If it is removed from the field, remove it from play.",Ｒｅ－ＢＵＳＴＥＲ,リバスター,自分の墓地に存在する「バスター・モード」１枚をゲームから除外して発動する。自分フィールド上に存在するモンスターを全て破壊し、自分の墓地に存在する「／バスター」と名のついたモンスター１体を召喚条件を無視して特殊召喚する。この効果で特殊召喚したモンスターの効果は無効化され、リリースする事もできず、フィールド上から離れた場合ゲームから除外される。,魔法,魔法,,,,速攻,,,,
